"","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"8111","42","otherviol",2005,308.284491339837,151.134142694815,141.525084498641,2.17830282477447,"PA"
"8112","42","public_oth",2005,3115.08381445351,1824.99653130794,1829.4198422692,1.70277141554865,"PA"
"8113","42","robbery",2005,5462.47879753136,2065.15489504216,1760.73855126251,3.10237927920336,"PA"
"8114","42","sexassault",2005,4713.93181365718,802.253154715627,492.215918881304,9.57695928317573,"PA"
"8115","42","weapons",2005,648.80788373482,445.121105197058,401.681489827026,1.61522972844532,"PA"
"8116","42","arson",2006,272.78221255022,83.4707650428174,83.9702487817389,3.24855787029111,"PA"
"8117","42","assault",2006,5126.49375837,1767.49344978166,1697.2486535009,3.02047301542743,"PA"
"8118","42","burglary",2006,2455.03991295198,1233.28055350763,1159.83906129777,2.11670739059692,"PA"
"8119","42","dwi",2006,693.531160321408,801.319344411047,570.997691715825,1.21459538345484,"PA"
"8120","42","fraud",2006,485.169839295963,453.87228492032,376.816491408053,1.28754937843358,"PA"
"8121","42","homicide",2006,7541.270614119,825.317189360857,544.756988971531,13.8433664308859,"PA"
"8122","42","kidnapping",2006,260.703295389325,70.9501502863948,56.6799179276738,4.59957079899082,"PA"
"8123","42","larceny",2006,1422.29249569543,1293.79685816367,1102.10951526032,1.29051829786578,"PA"
"8124","42","mvtheft",2006,68.4471972450737,75.1236885385357,59.828802256989,1.14405093638788,"PA"
"8125","42","otherdrug",2006,8268.01879663287,6031.8061589066,5210.3539369069,1.58684398348975,"PA"
"8126","42","otherprop",2006,592.873517313947,416.310440651052,475.481533726597,1.2468907313125,"PA"
"8127","42","otherviol",2006,318.078151903578,157.551069018318,149.047191587587,2.13407678813365,"PA"
"8128","42","public_oth",2006,3117.36720394108,1800.88175579879,1865.18915106438,1.67134105522871,"PA"
"8129","42","robbery",2006,5762.65006217716,1961.56297850621,2047.82444216466,2.81403519927018,"PA"
"8130","42","sexassault",2006,5013.75719820165,809.666420915329,577.295460374455,8.68490667664274,"PA"
"8131","42","weapons",2006,692.524583891333,615.596892190779,392.560913054629,1.76412006611305,"PA"
"8132","42","arson",2007,272.643810001596,80.0224299065421,81.3707210487983,3.35063775381923,"PA"
"8133","42","assault",2007,5201.35977014115,1877.92897196262,1729.64942947317,3.00717572099302,"PA"
"8134","42","burglary",2007,2531.26135042072,1242.94579439252,1209.08545763535,2.09353386432354,"PA"
"8135","42","dwi",2007,918.538001961097,854.265420560748,704.169701383831,1.30442704387308,"PA"
"8136","42","fraud",2007,561.384671516202,439.603738317757,418.328963340617,1.34196940855636,"PA"
"8137","42","homicide",2007,7811.0942466878,814.773831775701,625.928623452294,12.4792092165492,"PA"
"8138","42","kidnapping",2007,274.655941440722,70.6691588785047,64.6792910900704,4.24642782584374,"PA"
"8139","42","larceny",2007,1612.72334845963,1333.36074766355,1256.03010439427,1.28398462968161,"PA"
"8140","42","mvtheft",2007,83.5034547237361,72.7476635514019,69.8953629521729,1.19469234004658,"PA"
"8141","42","otherdrug",2007,9085.77951337423,6025.58504672897,5476.87545520757,1.65893484116664,"PA"
"8142","42","otherprop",2007,538.245159966251,368.934579439252,404.76717649915,1.32976484067102,"PA"
"8143","42","otherviol",2007,326.971358858003,151.730841121495,132.488225297402,2.46792768281133,"PA"
"8144","42","public_oth",2007,3064.47618178916,1801.02429906542,1837.10050983248,1.66810480177189,"PA"
"8145","42","robbery",2007,5688.29557840969,2198.01869158879,2125.02767662054,2.67681011451854,"PA"
"8146","42","sexassault",2007,5238.58420176499,790.871028037383,618.626122845351,8.4680940689512,"PA"
"8147","42","weapons",2007,909.483410485029,781.517757009346,433.977178926924,2.09569409325594,"PA"
"8148","42","arson",2008,271.5879913095,90.2988221373635,89.8697753396029,3.02201702722873,"PA"
"8149","42","assault",2008,5350.28342879716,2034.31829183026,1746.19063479624,3.06397441503944,"PA"
"8150","42","burglary",2008,2568.01534004872,1243.42516000645,1141.13714733542,2.25040026612496,"PA"
"8151","42","dwi",2008,1066.23433625211,1051.41042327758,762.848092998955,1.39770204059955,"PA"
"8152","42","fraud",2008,583.411240590778,463.949120636799,360.524098746082,1.61823091055468,"PA"
"8153","42","homicide",2008,7994.74575899225,844.864841607056,556.983607628004,14.3536464080856,"PA"
"8154","42","kidnapping",2008,280.64092435315,65.3888022374012,53.2948667711599,5.26581529058286,"PA"
"8155","42","larceny",2008,1691.89259771326,1444.78115419782,1105.60723615465,1.53028357845932,"PA"
"8156","42","mvtheft",2008,86.5058046393223,73.6921422040553,66.8798328108673,1.29345126929304,"PA"
"8157","42","otherdrug",2008,9635.33840279149,6021.9973108159,5012.85246865204,1.92212686550148,"PA"
"8158","42","otherprop",2008,504.952487545812,296.844403807885,307.229231974922,1.6435691496538,"PA"
"8159","42","otherviol",2008,346.023218557289,163.990964341419,140.029649947753,2.47107108163446,"PA"
"8160","42","public_oth",2008,3035.75021397064,1706.33636314742,1608.25097962382,1.8876097402911,"PA"
"8161","42","robbery",2008,5765.71246735576,2065.45581670521,1898.76025339603,3.03656686358559,"PA"
"8162","42","sexassault",2008,5406.61278995764,833.447749152907,641.628396029258,8.42639263383086,"PA"
"8163","42","weapons",2008,1247.29299712511,897.798633894476,508.913727795193,2.45089281149647,"PA"
"8164","42","arson",2009,272.575581395349,67.9149429091511,71.5467472002013,3.80975504913774,"PA"
"8165","42","assault",2009,5640.60465116279,1956.99520105908,1691.87013967535,3.33394657124521,"PA"
"8166","42","burglary",2009,2674.45930232558,1208.88598378289,1056.36667925003,2.53175280407776,"PA"
"8167","42","dwi",2009,1350.80813953488,1109.62568260798,921.690449226123,1.46557680039872,"PA"
"8168","42","fraud",2009,685.96511627907,440.924706271719,421.915376871775,1.62583578101621,"PA"
"8169","42","homicide",2009,8276.84302325581,786.768492470627,421.915376871775,19.6173059266604,"PA"
"8170","42","kidnapping",2009,292.691860465116,52.2422637762701,52.6079023530892,5.56364818541237,"PA"
"8171","42","larceny",2009,2027.72093023256,1474.27668376634,1324.66698125079,1.53074014747309,"PA"
"8172","42","mvtheft",2009,93.5406976744186,71.0494787357273,78.9118535296338,1.18538208761363,"PA"
"8173","42","otherdrug",2009,10645.5348837209,6023.53301340394,5500.68227003901,1.93531172336653,"PA"
"8174","42","otherprop",2009,496.872093023256,258.076783054774,349.316471624512,1.42241243509798,"PA"
"8175","42","otherviol",2009,370.139534883721,171.354625186166,184.127658235812,2.01023321770423,"PA"
"8176","42","public_oth",2009,3141.15697674419,1683.24573887142,1652.94029193406,1.90034509538684,"PA"
"8177","42","robbery",2009,5939.33139534884,1929.82922389542,1770.78199320498,3.35407261771343,"PA"
"8178","42","sexassault",2009,5596.3488372093,813.934469634288,638.659934566503,8.76264273726187,"PA"
"8179","42","weapons",2009,1627.40697674419,893.342710574218,584.999874166352,2.78189286632464,"PA"
"8180","42","arson",2010,269.406025487931,93.5590412018116,77.9696056955093,3.45526982065331,"PA"
"8181","42","assault",2010,5903.81189436799,1955.38396111786,1869.19134720701,3.15848449822411,"PA"
"8182","42","burglary",2010,2826.75277489576,1337.89428918591,1281.82031763417,2.20526444776053,"PA"
"8183","42","dwi",2010,1537.02169019047,986.528112227991,1169.54408543264,1.31420585964649,"PA"
"8184","42","fraud",2010,706.688193723939,451.16248757318,470.936418400876,1.5006021324993,"PA"
"8185","42","homicide",2010,8626.01904743261,757.828233734674,610.242113910186,14.1354043760772,"PA"
"8186","42","kidnapping",2010,292.526691854433,54.0563349166022,58.2173055859803,5.02473772892847,"PA"
"8187","42","larceny",2010,2179.37411663371,1509.41919805589,1569.78806133625,1.38832379370917,"PA"
"8188","42","mvtheft",2010,86.4511872834407,75.8867778636916,33.2670317634173,2.598704564274,"PA"
"8189","42","otherdrug",2010,11179.3448113854,5807.93736882801,6049.40180722892,1.8480083101814,"PA"
"8190","42","otherprop",2010,411.145762778224,280.677123605435,173.612322015334,2.36818307597954,"PA"
"8191","42","otherviol",2010,358.872951862655,190.23671711035,109.157447973713,3.28766344875594,"PA"
"8192","42","public_oth",2010,3179.59424857585,1586.34552082183,1872.31013143483,1.69821985962293,"PA"
"8193","42","robbery",2010,6100.84018166513,1926.27670385508,2105.17935377875,2.89801444742191,"PA"
"8194","42","sexassault",2010,5766.09314253274,802.528664531095,771.379299014239,7.47504262805776,"PA"
"8195","42","weapons",2010,1927.05727932972,1006.2794653706,760.983351588171,2.53232514917436,"PA"
"8196","42","arson",2011,284.450313181095,76.407164790174,79.5620058260508,3.57520289022123,"PA"
"8197","42","assault",2011,5986.52319896326,2074.50685772774,2081.17457344985,2.87651179066623,"PA"
"8198","42","burglary",2011,2880.68762394706,1564.77686796315,1354.64783603829,2.12652140822941,"PA"
"8199","42","dwi",2011,1359.93382944884,1069.70030706244,1165.16463795256,1.1671602322557,"PA"
"8200","42","fraud",2011,687.50535058611,562.063664278403,474.231429463171,1.44972540382734,"PA"
"8201","42","homicide",2011,8767.70346953602,806.985261003071,586.246358718269,14.9556638419131,"PA"
"8202","42","kidnapping",2011,288.47081230733,63.8470829068577,59.6715043695381,4.83431439101764,"PA"
"8203","42","larceny",2011,2120.81328908873,1719.68454452405,1646.72414689971,1.28789833627058,"PA"
"8204","42","mvtheft",2011,127.650847257947,97.3406345957011,96.3119017894299,1.32539016348192,"PA"
"8205","42","otherdrug",2011,10944.803746392,6219.33387922211,6435.10065543071,1.7007975993593,"PA"
"8206","42","otherprop",2011,514.623888158024,353.775639713408,377.919527673741,1.361728755658,"PA"
"8207","42","otherviol",2011,437.229279978009,265.855066530194,235.545411985019,1.85624197174266,"PA"
"8208","42","public_oth",2011,2902.80036914135,1548.03009211873,1661.38030586767,1.74722208930083,"PA"
"8209","42","robbery",2011,5927.2208368513,2090.20696008188,2181.67394923013,2.7168224834618,"PA"
"8210","42","sexassault",2011,5795.54949046712,826.872057318321,755.839055347482,7.66770313000395,"PA"
"8211","42","weapons",2011,2164.03365469575,1112.61392016377,933.806699958385,2.31743213535756,"PA"
"8212","42","arson",2012,281.486193775002,83.9934167871927,82.9120879120879,3.39499584274688,"PA"
"8213","42","assault",2012,5981.5816177188,2109.16802154506,2074.875,2.88286360273212,"PA"
"8214","42","burglary",2012,3083.27912967119,1634.24228218044,1546.31043956044,1.99395868435555,"PA"
"8215","42","dwi",2012,1268.69848765733,1175.9078350207,1183.57005494505,1.07192513223582,"PA"
"8216","42","fraud",2012,772.076417211435,713.425564809735,513.018543956044,1.50496785410078,"PA"
"8217","42","homicide",2012,8981.4201970924,821.268964141439,580.384615384615,15.4749453362758,"PA"
"8218","42","kidnapping",2012,292.54457995902,68.4390803451199,87.0576923076923,3.36035302802497,"PA"
"8219","42","larceny",2012,2191.57108010538,1777.34217744751,1796.0831043956,1.22019469741789,"PA"
"8220","42","mvtheft",2012,128.679402868573,66.3651688195102,107.785714285714,1.19384469195495,"PA"
"8221","42","otherdrug",2012,10740.7089081862,5982.19779562117,6676.49587912088,1.60873444732814,"PA"
"8222","42","otherprop",2012,491.595531271344,375.377986135355,404.196428571429,1.2162292799291,"PA"
"8223","42","otherviol",2012,466.462835398575,271.68240985487,263.245879120879,1.77196633412211,"PA"
"8224","42","public_oth",2012,2794.75578105181,1587.57927285422,1619.89491758242,1.72526980035396,"PA"
"8225","42","robbery",2012,5840.8385208313,2130.94409256396,2223.08035714286,2.62736275009782,"PA"
"8226","42","sexassault",2012,5864.96590886916,845.118946685951,896.486950549451,6.54216539936756,"PA"
"8227","42","weapons",2012,2336.33540833252,1148.94698518777,1070.60233516484,2.18226257462142,"PA"
"8228","42","arson",2013,282.495737743558,86.8869496231654,101.349079971691,2.787353746304,"PA"
"8229","42","assault",2013,6013.84164833438,2090.33835779453,2256.03052016985,2.66567388808269,"PA"
"8230","42","burglary",2013,3167.7724897863,1847.86314954383,1728.00181351734,1.83319974840669,"PA"
"8231","42","dwi",2013,1260.67492928975,1308.35581118604,1227.33735845718,1.02716251615976,"PA"
"8232","42","fraud",2013,966.115316624764,1127.50971836573,549.312013446568,1.7587733254968,"PA"
"8233","42","homicide",2013,9214.78979415462,537.486711622372,569.581829440906,16.1781667143415,"PA"
"8234","42","kidnapping",2013,274.453154462602,41.4228480761603,51.6880307855626,5.30980094020648,"PA"
"8235","42","larceny",2013,2172.50280876807,2300.48353827846,2356.36610934183,0.92197167501059,"PA"
"8236","42","mvtheft",2013,88.4684160905091,82.8456961523205,89.1871903750885,0.991940834983629,"PA"
"8237","42","otherdrug",2013,10064.2876532055,7005.51289170964,6905.92630927105,1.45734072483433,"PA"
"8238","42","otherprop",2013,463.453861565053,506.166997223324,187.495797947629,2.47180932393218,"PA"
"8239","42","otherviol",2013,474.512413576367,282.887742959143,201.684669143666,2.35274409101645,"PA"
"8240","42","public_oth",2013,2762.62735700817,1750.87306624355,1992.52291224345,1.38649715897,"PA"
"8241","42","robbery",2013,5750.44704588309,2255.01943673146,2421.22952052371,2.37501112436432,"PA"
"8242","42","sexassault",2013,5814.78771213074,668.827449424831,1137.13667728238,5.11353457178727,"PA"
"8243","42","weapons",2013,2411.76966137649,1030.51963506545,1138.15016808209,2.11902587989824,"PA"
"8244","42","arson",2014,268.047202557214,86.5210804630556,106.637785800241,2.51362310784784,"PA"
"8245","42","assault",2014,5847.84627301787,1959.08446477062,1939.98741090438,3.01437330992356,"PA"
"8246","42","burglary",2014,3287.84490028043,1802.52250964699,1871.28806812922,1.75699559906208,"PA"
"8247","42","dwi",2014,1343.24777910694,1004.26254108904,1079.70758122744,1.24408478967972,"PA"
"8248","42","fraud",2014,1541.02043417724,1455.40817493211,1890.76997130427,0.815022693169933,"PA"
"8249","42","homicide",2014,9171.83236914871,790.01986565671,572.152735351291,16.0303915413729,"PA"
"8250","42","kidnapping",2014,264.03151412939,66.9508360726025,84.0797926501898,3.1402493489474,"PA"
"8251","42","larceny",2014,2121.28741199773,1477.03844504788,1042.79450152735,2.03423340734031,"PA"
"8252","42","mvtheft",2014,82.3216127703802,79.3109904244676,34.8623530500787,2.36133265738339,"PA"
"8253","42","otherdrug",2014,10170.7348655698,5717.60140060026,6285.47718226419,1.61813249346743,"PA"
"8254","42","otherprop",2014,780.047477104701,711.738888094898,809.011663426826,0.964198060879075,"PA"
"8255","42","otherviol",2014,555.168925146589,361.534514792054,392.714153475886,1.41367180233467,"PA"
"8256","42","public_oth",2014,2524.86409899398,1555.31942260969,1470.37100805332,1.71716123697022,"PA"
"8257","42","robbery",2014,5584.81868099543,2218.64770615978,2336.80301768027,2.389939861743,"PA"
"8258","42","sexassault",2014,5344.88129743298,1032.07288838073,1020.2365083773,5.23886496272719,"PA"
"8259","42","weapons",2014,2305.00515757065,1302.96627125911,1217.10626677775,1.89384051375652,"PA"
"8260","42","arson",2015,248.38262733733,107.748878923767,114.674108425329,2.1659869934726,"PA"
"8261","42","assault",2015,5867.66247171384,2127.53210931551,2374.66737801124,2.47094078355847,"PA"
"8262","42","burglary",2015,3217.91258088848,1928.29833319232,2074.28210284401,1.55133796723043,"PA"
"8263","42","dwi",2015,1267.05307872484,1271.640071072,1175.15590757992,1.07819998227654,"PA"
"8264","42","fraud",2015,1110.17984040653,557.041374058719,669.777978413428,1.65753410262356,"PA"
"8265","42","homicide",2015,9397.3103338759,673.938742702428,674.852054007469,13.9249933049354,"PA"
"8266","42","kidnapping",2015,247.377029655802,58.9569337507403,81.1852095046579,3.04707016419794,"PA"
"8267","42","larceny",2015,2544.16213426496,2582.92359759709,2494.41556203062,1.01994317746873,"PA"
"8268","42","mvtheft",2015,125.699710190956,124.012860648109,115.688923544138,1.08653193702679,"PA"
"8269","42","otherdrug",2015,9605.46905395212,5997.34326085117,7100.66138630115,1.3527569519768,"PA"
"8270","42","otherprop",2015,682.800825757275,484.869955156951,545.970533918825,1.25061845527875,"PA"
"8271","42","otherviol",2015,523.916392075906,255.141213300618,335.903804325522,1.5597215194627,"PA"
"8272","42","public_oth",2015,2605.50359283814,3180.62492596666,1909.88205359708,1.36422225023316,"PA"
"8273","42","robbery",2015,5468.44019214737,2445.69625179795,2628.3711577133,2.08054337230855,"PA"
"8274","42","sexassault",2015,5360.84124022391,846.743548523564,1043.22994213485,5.13869572153339,"PA"
"8275","42","weapons",2015,2387.28889594664,1385.4879431424,1389.28189764846,1.71836176659859,"PA"
"8276","42","arson",2016,241.503353541864,NA,NA,NA,"PA"
"8277","42","assault",2016,5623.00308163306,NA,NA,NA,"PA"
"8278","42","burglary",2016,3072.12390984713,NA,NA,NA,"PA"
"8279","42","dwi",2016,1361.47515559226,NA,NA,NA,"PA"
"8280","42","fraud",2016,998.213861306371,NA,NA,NA,"PA"
"8281","42","homicide",2016,9401.52430059014,NA,NA,NA,"PA"
"8282","42","kidnapping",2016,225.403129972406,NA,NA,NA,"PA"
"8283","42","larceny",2016,2629.36776168704,NA,NA,NA,"PA"
"8284","42","mvtheft",2016,133.833108421116,NA,NA,NA,"PA"
"8285","42","otherdrug",2016,8507.96189248525,NA,NA,NA,"PA"
"8286","42","otherprop",2016,621.871135370299,NA,NA,NA,"PA"
"8287","42","otherviol",2016,443.762412133175,NA,NA,NA,"PA"
"8288","42","public_oth",2016,3862.04112872364,NA,NA,NA,"PA"
"8289","42","robbery",2016,5286.91091462064,NA,NA,NA,"PA"
"8290","42","sexassault",2016,5168.17176579589,NA,NA,NA,"PA"
"8291","42","weapons",2016,2382.83308827972,NA,NA,NA,"PA"
"8292","44","arson",2004,14.0666178623719,8.07835051546392,13.0957825203252,1.07413343498488,"RI"
"8293","44","assault",2004,479.269765739385,783.6,810.931148373984,0.591011661964619,"RI"
"8294","44","burglary",2004,221.046852122987,181.762886597938,193.414634146341,1.14286518752112,"RI"
"8295","44","drugposs",2004,176.837481698389,408.966494845361,427.123983739837,0.414019086800103,"RI"
"8296","44","drugtraff",2004,322.527452415813,359.486597938144,418.057672764228,0.771490331186216,"RI"
"8297","44","dwi",2004,26.1237188872621,118.14587628866,115.847306910569,0.225501304984404,"RI"
"8298","44","fraud",2004,43.2046120058565,88.8618556701031,80.5894308943089,0.536107669782633,"RI"
"8299","44","homicide",2004,349.655929721816,31.3036082474227,41.3020833333333,8.46581822277284,"RI"
"8300","44","larceny",2004,126.599560761347,394.829381443299,383.807164634146,0.329851999719767,"RI"
"8301","44","mvtheft",2004,29.1379941434846,50.4896907216495,55.4052337398374,0.525906889596494,"RI"
"8302","44","otherdrug",2004,12.0571010248902,23.2252577319588,24.1768292682927,0.498704809100124,"RI"
"8303","44","otherprop",2004,63.2997803806735,232.252577319588,229.67987804878,0.275600026081647,"RI"
"8304","44","otherviol",2004,13.061859443631,15.1469072164948,9.06631097560976,1.4407027818448,"RI"
"8305","44","public_oth",2004,191.908857979502,945.167010309278,887.491107723577,0.216237499519009,"RI"
"8306","44","robbery",2004,329.560761346999,159.547422680412,146.068343495935,2.25620934323918,"RI"
"8307","44","sexassault",2004,310.470351390922,67.6561855670103,82.6041666666667,3.75853136614484,"RI"
"8308","44","weapons",2004,36.1713030746706,49.4798969072165,46.3389227642276,0.780581440330629,"RI"
"8309","44","arson",2005,9.07399103139013,10.0652804642166,6.05705474171164,1.49808635026897,"RI"
"8310","44","assault",2005,451.683109118087,783.078820116054,759.150860961193,0.594984649752214,"RI"
"8311","44","burglary",2005,209.710014947683,198.286025145068,195.84476998201,1.07079711634345,"RI"
"8312","44","drugposs",2005,158.290732436472,520.375,455.288614751992,0.347671185502185,"RI"
"8313","44","drugtraff",2005,264.153961136024,345.239119922631,340.204574659471,0.7764562290217,"RI"
"8314","44","dwi",2005,28.2301943198804,98.639748549323,98.9318941146235,0.285349781003613,"RI"
"8315","44","fraud",2005,51.4192825112108,89.5809961315281,83.7892572603444,0.613673926616203,"RI"
"8316","44","homicide",2005,340.778774289985,34.2219535783366,31.2947828321768,10.8893158363637,"RI"
"8317","44","larceny",2005,137.118086696562,349.265232108317,346.261629401182,0.395995614453993,"RI"
"8318","44","mvtheft",2005,24.1973094170404,56.3655705996132,51.484965304549,0.469987874594186,"RI"
"8319","44","otherdrug",2005,11.0904334828102,22.1436170212766,19.1806733487535,0.578208766770478,"RI"
"8320","44","otherprop",2005,65.534379671151,234.521034816248,216.034952454382,0.303350818590289,"RI"
"8321","44","otherviol",2005,19.1562032884903,15.097920696325,17.1616551015163,1.11622120216119,"RI"
"8322","44","public_oth",2005,248.022421524664,1057.86097678917,1013.54716011308,0.244707332115648,"RI"
"8323","44","robbery",2005,343.803437967115,185.201160541586,150.416859419172,2.28567089683095,"RI"
"8324","44","sexassault",2005,296.417040358744,92.600580270793,79.75122076587,3.71677119813566,"RI"
"8325","44","weapons",2005,39.3206278026906,70.4569632495164,63.5990747879722,0.618257858841161,"RI"
"8326","44","arson",2006,13.0534063676823,9.02206373969245,10.0323549803559,1.30113083052203,"RI"
"8327","44","assault",2006,475.947278329339,816.997994205483,769.481626993298,0.618529749942275,"RI"
"8328","44","burglary",2006,211.866826429305,197.482950746601,155.501502195517,1.36247446769304,"RI"
"8329","44","drugposs",2006,223.916124614858,657.608201470916,658.122486711347,0.340234727024405,"RI"
"8330","44","drugtraff",2006,269.100992810681,383.938934700245,347.119482320314,0.775240245842383,"RI"
"8331","44","dwi",2006,28.1150290996234,136.333407622019,123.397966258378,0.227840295526059,"RI"
"8332","44","fraud",2006,57.2341663813762,122.299086249164,110.355904783915,0.51863256880948,"RI"
"8333","44","homicide",2006,342.400890106128,55.1348339647872,37.1197134273168,9.22423312282769,"RI"
"8334","44","larceny",2006,140.575145498117,375.919322487185,402.297434712272,0.34943087717837,"RI"
"8335","44","mvtheft",2006,29.1191372817528,61.1495431245821,57.1844233880287,0.509214495076098,"RI"
"8336","44","otherdrug",2006,14.0575145498117,22.0539335859149,29.0938294430321,0.483178557753539,"RI"
"8337","44","otherprop",2006,84.3450872988703,261.639848451081,273.883290963716,0.307959959886871,"RI"
"8338","44","otherviol",2006,17.0698390961999,14.0343213728549,12.0388259764271,1.41789898197914,"RI"
"8339","44","public_oth",2006,294.203697363916,1027.51281479831,1040.35521146291,0.282791583223021,"RI"
"8340","44","robbery",2006,377.544676480657,166.406953420994,171.553270164086,2.20074310515647,"RI"
"8341","44","sexassault",2006,308.261211913728,103.252507243147,73.2361913565981,4.20913767091953,"RI"
"8342","44","weapons",2006,46.1889763779528,87.213282817027,70.2264848624913,0.657714485758389,"RI"
"8343","44","arson",2007,12.0350535540409,10.0989871086556,8.07276302851524,1.49082210285744,"RI"
"8344","44","assault",2007,523.524829600779,798.829880294659,789.112586037365,0.663434899992825,"RI"
"8345","44","burglary",2007,253.739045764362,211.068830570902,181.637168141593,1.39695552601086,"RI"
"8346","44","drugposs",2007,223.65141187926,629.166896869245,545.920599803343,0.409677546441416,"RI"
"8347","44","drugtraff",2007,305.890944498539,473.642495395948,384.465339233038,0.795626844044654,"RI"
"8348","44","dwi",2007,41.1197663096397,121.187845303867,121.091445427729,0.339576145650862,"RI"
"8349","44","fraud",2007,69.2015579357352,90.8908839779006,109.99139626352,0.629154281939838,"RI"
"8350","44","homicide",2007,360.048685491723,46.4553406998158,40.3638151425762,8.92008558209703,"RI"
"8351","44","larceny",2007,114.333008763389,368.61302946593,337.037856440511,0.339228981488519,"RI"
"8352","44","mvtheft",2007,33.0963972736125,56.5543278084715,54.4911504424779,0.607371967830809,"RI"
"8353","44","otherdrug",2007,7.02044790652386,14.1385819521179,11.1000491642085,0.632469983030429,"RI"
"8354","44","otherprop",2007,72.2103213242454,230.256906077348,218.973697148476,0.32976710109289,"RI"
"8355","44","otherviol",2007,19.0555014605648,20.1979742173112,16.1455260570305,1.18023416476214,"RI"
"8356","44","public_oth",2007,281.820837390458,936.176104972376,949.558751229105,0.296791364437082,"RI"
"8357","44","robbery",2007,372.083739045764,192.890653775322,187.691740412979,1.98241935541258,"RI"
"8358","44","sexassault",2007,337.984420642649,123.207642725599,87.7912979351032,3.84986244186174,"RI"
"8359","44","weapons",2007,63.1840311587147,63.6236187845304,61.5548180924287,1.02646767737725,"RI"
"8360","44","arson",2008,14.0625558534406,6.03193805952093,5.0311004784689,2.79512522431677,"RI"
"8361","44","assault",2008,533.372654155496,713.77933704331,750.64019138756,0.710557015565015,"RI"
"8362","44","burglary",2008,283.260053619303,244.293491410598,236.461722488038,1.19791081042147,"RI"
"8363","44","drugposs",2008,306.362823949955,561.975562545367,583.607655502392,0.524946547670329,"RI"
"8364","44","drugtraff",2008,394.756032171582,370.964190660537,410.537799043062,0.961558309835862,"RI"
"8365","44","dwi",2008,41.183199285076,172.915557706267,153.951674641148,0.267507316052725,"RI"
"8366","44","fraud",2008,50.2234137622878,91.4843939027341,89.5535885167464,0.560819667800314,"RI"
"8367","44","homicide",2008,366.630920464701,40.2129203968062,36.2239234449761,10.1212371713851,"RI"
"8368","44","larceny",2008,145.647899910634,398.107911928381,366.264114832536,0.397658121591377,"RI"
"8369","44","mvtheft",2008,35.1563896336014,32.170336317445,37.2301435406699,0.944299062269178,"RI"
"8370","44","otherdrug",2008,10.0446827524576,12.0638761190419,12.0746411483254,0.831882507237133,"RI"
"8371","44","otherprop",2008,83.3708668453977,226.197677232035,236.461722488038,0.352576586046036,"RI"
"8372","44","otherviol",2008,23.1027703306524,23.1224292281636,14.0870813397129,1.63999694283892,"RI"
"8373","44","public_oth",2008,268.193029490617,889.710863779337,927.734928229665,0.289083682558327,"RI"
"8374","44","robbery",2008,377.680071492404,203.075248003871,183.132057416268,2.062337292667,"RI"
"8375","44","sexassault",2008,373.662198391421,98.5216549721752,93.5784688995215,3.99303603473824,"RI"
"8376","44","weapons",2008,65.2904378909741,70.3726106944108,69.4291866028708,0.940388921224585,"RI"
"8377","44","arson",2009,15.0498489425982,14.0542916235781,13.0276726584674,1.15522160689358,"RI"
"8378","44","assault",2009,496.64501510574,685.648655635988,736.564569536424,0.674272203207272,"RI"
"8379","44","burglary",2009,290.963746223565,233.903567735264,262.557710501419,1.10818968396661,"RI"
"8380","44","drugposs",2009,284.943806646526,454.756721820062,563.196310312204,0.505940471251612,"RI"
"8381","44","drugtraff",2009,355.176435045317,370.430972078594,414.881267738884,0.856091760857366,"RI"
"8382","44","dwi",2009,60.1993957703927,167.647621509824,184.391674550615,0.326475671513402,"RI"
"8383","44","fraud",2009,52.1728096676737,75.290847983454,82.174550614948,0.634902281512243,"RI"
"8384","44","homicide",2009,370.226283987915,36.1396070320579,50.1064333017975,7.38879739769132,"RI"
"8385","44","larceny",2009,177.588217522659,334.291365046536,362.770577105014,0.489533133970925,"RI"
"8386","44","mvtheft",2009,30.0996978851964,26.1008273009307,38.0808893093661,0.790414783664027,"RI"
"8387","44","otherdrug",2009,10.0332326283988,31.1202171664943,22.0468306527909,0.455087299685349,"RI"
"8388","44","otherprop",2009,73.2425981873112,217.84152016546,217.461920529801,0.336806545297083,"RI"
"8389","44","otherviol",2009,32.1063444108761,21.0814374353671,20.042573320719,1.60190729489243,"RI"
"8390","44","public_oth",2009,230.764350453172,880.400982419855,882.875354777673,0.261378176663776,"RI"
"8391","44","robbery",2009,397.316012084592,190.736814891417,205.43637653737,1.93401002676037,"RI"
"8392","44","sexassault",2009,378.252870090634,76.2947259565667,104.221381267739,3.62932121499066,"RI"
"8393","44","weapons",2009,66.219335347432,67.2598241985522,77.1639072847682,0.8581646222638,"RI"
"8394","44","arson",2010,16.0922033898305,8.08711433756806,11.129889298893,1.44585475719252,"RI"
"8395","44","assault",2010,445.552881355932,767.264972776769,780.10405904059,0.571145446806026,"RI"
"8396","44","burglary",2010,262.50406779661,265.86388384755,268.129151291513,0.979020992429178,"RI"
"8397","44","drugposs",2010,176.008474576271,418.508166969147,452.278228782288,0.389159732605648,"RI"
"8398","44","drugtraff",2010,310.780677966102,260.80943738657,352.109225092251,0.882625775807716,"RI"
"8399","44","dwi",2010,43.2477966101695,184.992740471869,182.125461254613,0.237461562552799,"RI"
