"rownum","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"3453","26","kidnapping",1995,256.064168442161,36.0062095730919,17.0015405527866,15.061233283368,"MI"
"3454","26","larceny",1995,1842.46171199398,944.16282880552,1119.10140462166,1.64637601595798,"MI"
"3455","26","mvtheft",1995,563.141120441158,303.052263906856,281.025464431355,2.00387933378441,"MI"
"3456","26","otherdrug",1995,18.0045118435894,4.00068995256576,7.00063434526507,2.57184005843226,"MI"
"3457","26","otherprop",1995,962.241132974057,470.081069426477,560.050747621205,1.718132039036,"MI"
"3458","26","otherviol",1995,148.037097380624,50.008624407072,37.0033529678296,4.00064009089463,"MI"
"3459","26","public_oth",1995,802.201027697707,358.061750754636,279.02528318985,2.87501196496191,"MI"
"3460","26","robbery",1995,6487.62576764006,1343.23165157395,1196.10838241957,5.42394473861676,"MI"
"3461","26","sexassault",1995,6822.70973806241,1002.17283311772,598.054191209787,11.4081797909667,"MI"
"3462","26","weapons",1995,733.18373229728,440.075894782234,356.032260987766,2.05931824903495,"MI"
"3463","26","arson",1996,310.084291187739,91.0213181321256,96.0169581346052,3.22947422217891,"MI"
"3464","26","assault",1996,3310.90001235941,886.207558956739,766.135311782371,4.32156038423133,"MI"
"3465","26","burglary",1996,4498.22276603634,1909.44721224426,1723.30436318672,2.61023117107315,"MI"
"3466","26","drugposs",1996,744.202298850575,419.098157113853,408.072072072072,1.82370309017162,"MI"
"3467","26","drugtraff",1996,4698.27714744778,2138.50085897236,2009.35488429606,2.3382017702133,"MI"
"3468","26","dwi",1996,900.244716351502,719.168436670311,525.092739798622,1.71444898799544,"MI"
"3469","26","fraud",1996,1115.3031763688,707.165625488052,619.109344638756,1.80146396759618,"MI"
"3470","26","homicide",1996,5752.5637374861,503.117835389661,304.053700759583,18.9195649423609,"MI"
"3471","26","kidnapping",1996,275.074774440737,30.0070279556458,21.0037095919449,13.0964853249652,"MI"
"3472","26","larceny",1996,1667.45326906439,988.231454005935,1012.1787670023,1.64739008900847,"MI"
"3473","26","mvtheft",1996,585.159065628476,364.085272528502,291.051404345522,2.01050074623177,"MI"
"3474","26","otherdrug",1996,15.0040786058584,14.0032797126347,8.00141317788377,1.87517858062001,"MI"
"3475","26","otherprop",1996,872.237102953899,528.123692019366,551.097332626744,1.58272786187601,"MI"
"3476","26","otherviol",1996,161.043777036213,69.0161642979853,49.0086557145381,3.28602722699126,"MI"
"3477","26","public_oth",1996,881.239550117414,420.098391379041,341.060236707296,2.58382378029518,"MI"
"3478","26","robbery",1996,6634.80355951057,1528.35795720756,1297.22911146441,5.11459656653922,"MI"
"3479","26","sexassault",1996,7226.96452848844,1083.25370919881,898.158629217453,8.04642330807995,"MI"
"3480","26","weapons",1996,817.222148065752,410.096048727159,404.07136548313,2.0224698354674,"MI"
"3481","26","arson",1997,305.087269605856,113.04223667489,90.0084475314436,3.38954040396349,"MI"
"3482","26","assault",1997,3430.98142540356,893.333781864394,767.071991740191,4.47282844680586,"MI"
"3483","26","burglary",1997,4684.33994611221,1961.73297450848,1634.15336962643,2.86652405654131,"MI"
"3484","26","drugposs",1997,755.216028040726,512.191373252598,433.04064201239,1.74398417786181,"MI"
"3485","26","drugtraff",1997,4827.38086268151,2165.80922478882,1879.17636568425,2.56888121351173,"MI"
"3486","26","dwi",1997,1094.31302606166,749.279958137101,582.054627370002,1.8800864637161,"MI"
"3487","26","fraud",1997,1203.34421421588,770.287807430665,600.056316876291,2.00538546195152,"MI"
"3488","26","homicide",1997,5951.70247263883,520.19436345967,304.028533883987,19.5761312157296,"MI"
"3489","26","kidnapping",1997,284.081260878896,31.0115870524034,20.0018772292097,14.2027299549683,"MI"
"3490","26","larceny",1997,1643.4701113522,1052.39321222995,890.083536699831,1.84642232283692,"MI"
"3491","26","mvtheft",1997,658.188273444765,447.167077820139,282.026468931857,2.33378191748306,"MI"
"3492","26","otherdrug",1997,21.0060087269606,5.0018688794199,13.0012201989863,1.61569517364212,"MI"
"3493","26","otherprop",1997,849.242924247121,484.180907527846,546.051248357424,1.55524399367592,"MI"
"3494","26","otherviol",1997,181.051789503803,65.0242954324587,52.0048807959452,3.48143840987171,"MI"
"3495","26","public_oth",1997,960.274684661055,430.160723630111,319.029941805895,3.0099829477614,"MI"
"3496","26","robbery",1997,6865.96399532655,1544.57710996487,1223.11479256617,5.61350744595388,"MI"
"3497","26","sexassault",1997,7412.12022222752,1179.44068176721,644.060446780552,11.5084232532494,"MI"
"3498","26","weapons",1997,823.235484870884,457.170815578979,376.035291909142,2.18925059052647,"MI"
"3499","26","arson",1998,328.117504813936,113.106968615743,102,3.21683828248957,"MI"
"3500","26","assault",1998,3557.27392414133,922.87278817447,877,4.05618463414063,"MI"
"3501","26","burglary",1998,5011.79481438359,2095.98223257846,2004,2.50089561595988,"MI"
"3502","26","drugposs",1998,834.298777484215,520.492244957402,474,1.76012400313125,"MI"
"3503","26","drugtraff",1998,5113.83135551476,2411.28041942766,2258,2.26476145062655,"MI"
"3504","26","dwi",1998,1261.45174869016,764.723221437413,770,1.63824902427294,"MI"
"3505","26","fraud",1998,1373.49187228516,739.699555814462,759,1.80960720986188,"MI"
"3506","26","homicide",1998,6168.20894720344,453.42882108789,295,20.909182871876,"MI"
"3507","26","kidnapping",1998,295.105682683265,30.0283987475424,15,19.6737121788843,"MI"
"3508","26","larceny",1998,1805.64663472303,957.905920046603,1043,1.73120482715535,"MI"
"3509","26","mvtheft",1998,823.294836773991,575.544309327896,381,2.16087883667714,"MI"
"3510","26","otherdrug",1998,13.0046572029914,13.012306123935,9,1.44496191144348,"MI"
"3511","26","otherprop",1998,787.281939904169,341.322799097065,522,1.50820295000799,"MI"
"3512","26","otherviol",1998,194.069499798486,76.0719434937741,60,3.23449166330811,"MI"
"3513","26","public_oth",1998,1071.38368187721,597.565135076094,430,2.49158995785398,"MI"
"3514","26","robbery",1998,7187.57400026868,1593.50702686958,1380,5.20838695671644,"MI"
"3515","26","sexassault",1998,7947.84626752049,1172.10849777907,732,10.8577134802192,"MI"
"3516","26","weapons",1998,904.323854731091,367.347411344936,427,2.11785446072855,"MI"
"3517","26","arson",1999,339.214383845433,97.1756001574183,97,3.49705550356116,"MI"
"3518","26","assault",1999,3603.27727500709,875.582211727666,787,4.57849717281714,"MI"
"3519","26","burglary",1999,5103.22524369235,1984.58622589532,1839,2.77500013251351,"MI"
"3520","26","drugposs",1999,880.556512637111,425.769382133018,476,1.84990863999393,"MI"
"3521","26","drugtraff",1999,5266.32832501036,2176.93380558835,2137,2.46435579083311,"MI"
"3522","26","dwi",1999,1255.79366290861,778.406611570248,659,1.90560495130289,"MI"
"3523","26","fraud",1999,1353.85563817956,725.310665092483,686,1.97355049297312,"MI"
"3524","26","homicide",1999,6327.99930217851,445.805588351043,303,20.8844861458037,"MI"
"3525","26","kidnapping",1999,310.196044224437,33.0597402597403,20,15.5098022112218,"MI"
"3526","26","larceny",1999,1720.08709684454,812.468162140889,888,1.93703501896908,"MI"
"3527","26","mvtheft",1999,1017.6431515363,544.984809130264,489,2.08106983954253,"MI"
"3528","26","otherdrug",1999,17.0107508123078,5.0090515545061,12,1.41756256769232,"MI"
"3529","26","otherprop",1999,606.383234838738,306.553955135773,302,2.00789150608854,"MI"
"3530","26","otherviol",1999,210.132804152038,62.1122392758756,68,3.0901882963535,"MI"
"3531","26","public_oth",1999,1238.7829120963,524.948602912239,448,2.76514042878638,"MI"
"3532","26","robbery",1999,7401.67786815535,1410.54891774892,1326,5.58195917658775,"MI"
"3533","26","sexassault",1999,8389.30204766993,1149.0764266037,820,10.230856155695,"MI"
"3534","26","weapons",1999,844.533746211047,369.66800472255,378,2.23421625981759,"MI"
"3535","26","arson",2000,339.376449484272,111.000700443614,82.4790304298544,4.11469979357844,"MI"
"3536","26","assault",2000,3692.09541503833,872.588839598412,727.223646351033,5.07697382169026,"MI"
"3537","26","burglary",2000,5247.82108612553,2036.04062572963,1773.29915424187,2.95935464333377,"MI"
"3538","26","drugposs",2000,829.920580007261,437.836096194256,439.552881681053,1.88810178387015,"MI"
"3539","26","drugtraff",2000,5304.88438294147,2068.92972215737,2011.68366902084,2.63703705738365,"MI"
"3540","26","dwi",2000,1374.52467593482,847.922017277609,767.45731973145,1.79101122706837,"MI"
"3541","26","fraud",2000,1392.54466440302,721.504552883493,680.954921963554,2.04498803002638,"MI"
"3542","26","homicide",2000,6473.18030196254,508.753210366565,278.618188159386,23.2331576941398,"MI"
"3543","26","kidnapping",2000,323.358681956991,31.8613121643708,23.1343621937396,13.9774193577938,"MI"
"3544","26","larceny",2000,1643.82339248724,822.227410693439,874.076554189554,1.88064007049291,"MI"
"3545","26","mvtheft",2000,1073.19042432784,437.836096194256,538.125381463074,1.99431296366289,"MI"
"3546","26","otherdrug",2000,10.0111047045508,15.416763950502,5.0292091725521,1.99059223052172,"MI"
"3547","26","otherprop",2000,610.677386977598,404.946999766519,323.881070712355,1.8854988518917,"MI"
"3548","26","otherviol",2000,204.226535972836,79.1393882792435,50.292091725521,4.06080815026432,"MI"
"3549","26","public_oth",2000,1315.45915817797,615.642773756713,468.722294881855,2.80647874560681,"MI"
"3550","26","robbery",2000,7487.30520853354,1472.81484940462,1290.49507367687,5.80188592832111,"MI"
"3551","26","sexassault",2000,8720.6733081342,1270.34134952136,827.807829802075,10.5346591251973,"MI"
"3552","26","weapons",2000,835.927242829991,451.197291618025,373.167320603366,2.24008694405073,"MI"
"3553","26","arson",2001,367.589457962537,126.978166898674,92.7415913347993,3.96358799403744,"MI"
"3554","26","assault",2001,3841.05806210716,891.894644296285,776.583435133154,4.94609836926095,"MI"
"3555","26","burglary",2001,5498.7354533574,2121.04329987545,1989.35809104976,2.76407524522434,"MI"
"3556","26","drugposs",2001,823.803223598233,464.232178181552,466.765371772946,1.76491932224776,"MI"
"3557","26","drugtraff",2001,5349.68548136163,2307.9551615503,2333.82685886473,2.29223751583866,"MI"
"3558","26","dwi",2001,1445.18047171573,902.052897648179,813.272416320547,1.77699432897785,"MI"
"3559","26","fraud",2001,1426.04567801357,802.502014799619,802.061894291066,1.7779746029127,"MI"
"3560","26","homicide",2001,6731.41900553861,457.121400835226,257.842006678068,26.106758523421,"MI"
"3561","26","kidnapping",2001,333.348248179725,34.5380613964393,28.5358742568613,11.6817254372213,"MI"
"3562","26","larceny",2001,1584.15949965773,774.058905414316,847.923120775307,1.86828199496345,"MI"
"3563","26","mvtheft",2001,969.83191237787,472.358780863067,552.37299454353,1.75575548036942,"MI"
"3564","26","otherdrug",2001,20.1418881075362,10.1582533518939,10.1913836631648,1.97636442442415,"MI"
"3565","26","otherprop",2001,686.838384466986,442.899846142575,358.736704943399,1.91460303616089,"MI"
"3566","26","otherviol",2001,232.638807642044,69.0761227928786,60.129163612672,3.86898459357608,"MI"
"3567","26","public_oth",2001,1457.26560458025,711.077734632574,542.181610880365,2.68778131780239,"MI"
"3568","26","robbery",2001,7683.1232186197,1472.94673602462,1291.24831012297,5.95015161560056,"MI"
"3569","26","sexassault",2001,9188.72935465804,1265.71836764598,892.765208893232,10.2924366486563,"MI"
"3570","26","weapons",2001,909.406248055262,538.387427650377,397.463962863425,2.28802189135257,"MI"
"3571","26","arson",2002,401.599532041067,126.881198418753,114.773426786531,3.49906370564339,"MI"
"3572","26","assault",2002,3955.60441333683,929.785422012622,814.586621971659,4.85596535303087,"MI"
"3573","26","burglary",2002,5632.45859975392,2194.53720785075,2104.51805576718,2.67636506340197,"MI"
"3574","26","drugposs",2002,822.322851322186,478.088355641861,470.266341612068,1.74863216555808,"MI"
"3575","26","drugtraff",2002,5328.4910341489,2370.14078646231,2417.35182081365,2.20426790518039,"MI"
"3576","26","dwi",2002,1534.93555479355,980.537901380123,845.05744324242,1.81636830379734,"MI"
"3577","26","fraud",2002,1428.24495229643,917.604826964422,845.05744324242,1.69011581841864,"MI"
"3578","26","homicide",2002,6925.83052625209,475.043206879811,322.990705470059,21.442816802337,"MI"
"3579","26","kidnapping",2002,339.195594731428,30.4514876205007,32.5022093554777,10.4360780838507,"MI"
"3580","26","larceny",2002,1512.79222219981,799.859074831819,836.93189090355,1.80754520008385,"MI"
"3581","26","mvtheft",2002,891.772394457107,343.086760524308,485.501752247448,1.8368057176498,"MI"
"3582","26","otherdrug",2002,20.1303023579482,17.2558429849504,10.1569404235868,1.98192580820904,"MI"
"3583","26","otherprop",2002,770.990580309418,489.253901102712,431.669968002438,1.78606490480955,"MI"
"3584","26","otherviol",2002,241.563628295379,83.234066162702,54.8474782873686,4.40427957379786,"MI"
"3585","26","public_oth",2002,1625.52191540432,752.151744226368,643.950022855401,2.5242982494145,"MI"
"3586","26","robbery",2002,7862.89610101458,1424.11457105208,1478.85052567423,5.31689712009924,"MI"
"3587","26","sexassault",2002,9555.85452931803,1302.30862057008,990.30169129971,9.64943775545467,"MI"
"3588","26","weapons",2002,1049.795267967,921.665025313822,432.685662044797,2.4262307722559,"MI"
"3589","26","arson",2003,413.698525653627,97.5230914231857,124.918421620068,3.31174954252839,"MI"
"3590","26","assault",2003,4070.55191665028,954.913603518693,841.929849780781,4.83478750362654,"MI"
"3591","26","burglary",2003,5723.3328877531,1886.46229971725,2239.39121684755,2.55575392307289,"MI"
"3592","26","drugposs",2003,830.416748574798,420.568331762488,559.593904980953,1.48396317612334,"MI"
"3593","26","drugtraff",2003,5283.46365244742,1981.95366006912,2732.97132178538,1.93323055032859,"MI"
"3594","26","dwi",2003,1669.89258895223,869.580898523406,951.614317544742,1.75479977356868,"MI"
"3595","26","fraud",2003,1500.78954196973,756.819824065347,852.085819018184,1.76131266179152,"MI"
"3596","26","homicide",2003,7077.16382936898,403.298617656299,287.413929418529,24.6235937266049,"MI"
"3597","26","kidnapping",2003,337.199528209161,41.6504869619855,17.2651477035866,19.5306483326008,"MI"
"3598","26","larceny",2003,1476.63196382937,709.074143889413,831.773880543377,1.77528051597956,"MI"
"3599","26","mvtheft",2003,750.898053862787,316.950047125353,434.675483360885,1.72749115744207,"MI"
"3600","26","otherdrug",2003,27.1772754079025,21.3331762488219,23.3587292460289,1.16347405381749,"MI"
"3601","26","otherprop",2003,828.403617063102,374.85438265787,460.065406454395,1.8006214017424,"MI"
"3602","26","otherviol",2003,269.759622567329,85.3327049952875,53.8266369582405,5.01163806270513,"MI"
"3603","26","public_oth",2003,1733.30623157067,703.994816211122,765.760080500252,2.26351082500716,"MI"
"3604","26","robbery",2003,7809.9436996265,1181.45161797047,1411.67972399914,5.53237647807377,"MI"
"3605","26","sexassault",2003,9866.35753882446,1270.84778510839,1030.83087759649,9.57126697817693,"MI"
"3606","26","weapons",2003,1535.01277766857,857.390512095507,510.845252641415,3.00484886515342,"MI"
"3607","26","arson",2004,386.465253879128,90.2758883635809,113.702952842662,3.39890252818592,"MI"
"3608","26","assault",2004,4181.674817364,906.816226933049,901.501983252534,4.63856419070418,"MI"
"3609","26","burglary",2004,5372.26959689267,2138.21991764526,2155.2800793301,2.49260857018753,"MI"
"3610","26","drugposs",2004,692.416913200105,407.763001372579,435.522917584839,1.58985184302092,"MI"
"3611","26","drugtraff",2004,4537.94747328383,2070.2594174165,2122.79352137506,2.13772438420876,"MI"
"3612","26","dwi",2004,1588.13065265954,846.970413298765,980.687968267959,1.61940464658133,"MI"
"3613","26","fraud",2004,1405.96864497172,805.382644502059,905.562802996915,1.55259098575907,"MI"
"3614","26","homicide",2004,7190.87041397492,381.390269940522,296.439841339797,24.2574357801396,"MI"
"3615","26","kidnapping",2004,361.304755579706,42.6021046210157,34.5169678272367,10.4674534967294,"MI"
"3616","26","larceny",2004,1354.6412284409,712.063748665548,805.057514323491,1.68266391448969,"MI"
"3617","26","mvtheft",2004,634.044557145445,342.845508616745,370.549801674747,1.71109134124428,"MI"
"3618","26","otherdrug",2004,25.1604982994224,12.1720298917188,16.2432789775231,1.5489790167514,"MI"
"3619","26","otherprop",2004,743.744329730926,382.404605764832,415.218818862935,1.79121055198714,"MI"
"3620","26","otherviol",2004,300.919559661092,87.2328808906512,75.1251652710445,4.00557600872361,"MI"
"3621","26","public_oth",2004,1671.66350701362,673.518987341772,745.160423093874,2.24336056398829,"MI"
"3622","26","robbery",2004,7580.35492764998,1325.73692237304,1454.78867342442,5.21062272900891,"MI"
"3623","26","sexassault",2004,10102.4432771841,1213.14564587464,1168.50088144557,8.64564454986649,"MI"
"3624","26","weapons",2004,1877.97959306889,863.199786487723,824.346408109299,2.27814372040048,"MI"
"3625","26","arson",2005,363.201711764825,91.2371134020619,90.3138365783594,4.02155113241922,"MI"
"3626","26","assault",2005,4186.37762507878,917.439862542955,879.798834982445,4.75833504048947,"MI"
"3627","26","burglary",2005,5355.4645754132,2065,2031.55394190871,2.63614195268749,"MI"
"3628","26","drugposs",2005,665.031389131716,419.690721649485,364.299632939674,1.82550661323845,"MI"
"3629","26","drugtraff",2005,4486.19510459656,1910.91065292096,1971.68297159272,2.27531259803528,"MI"
